"Datum","Datum Jahr","Datum Monat","Monat","Datum Tag","Datum Monat Tag","Hotelkategorie","Anzahl Ankünfte","Anzahl Logiernächte","Anzahl verfügbare Zimmer","Anzahl belegte Zimmer","Zimmerauslastung"
2024-02-29,2024,"Februar",2,29,"02-29","Keine Kategorie",151,288,564,209,37.0567375886525
2024-02-29,2024,"Februar",2,29,"02-29","Total",1385,2970,4607,2252,48.8821358801823
2024-03-01,2024,"März",3,1,"03-01","1- und 2-Stern",268,411,557,250,44.8833034111311
2024-03-01,2024,"März",3,1,"03-01","3-Stern",642,1065,1498,715,47.7303070761015
2024-03-01,2024,"März",3,1,"03-01","4- und 5-Stern",919,1373,1956,777,39.7239263803681
2024-03-01,2024,"März",3,1,"03-01","Keine Kategorie",246,328,563,190,33.7477797513321
2024-03-01,2024,"März",3,1,"03-01","Total",2075,3177,4574,1932,42.2387407083515
2024-03-02,2024,"März",3,2,"03-02","1- und 2-Stern",262,419,557,242,43.4470377019749
2024-03-02,2024,"März",3,2,"03-02","3-Stern",590,1201,1498,739,49.3324432576769
2024-03-02,2024,"März",3,2,"03-02","4- und 5-Stern",885,1564,1956,854,43.6605316973415
2024-03-02,2024,"März",3,2,"03-02","Keine Kategorie",200,356,563,187,33.214920071048
2024-03-02,2024,"März",3,2,"03-02","Total",1937,3540,4574,2022,44.2063839090512
2024-03-03,2024,"März",3,3,"03-03","1- und 2-Stern",120,209,557,153,27.4685816876122
2024-03-03,2024,"März",3,3,"03-03","3-Stern",326,708,1498,519,34.6461949265688
2024-03-03,2024,"März",3,3,"03-03","4- und 5-Stern",848,1238,1956,948,48.4662576687117
2024-03-03,2024,"März",3,3,"03-03","Keine Kategorie",114,166,560,113,20.1785714285714
2024-03-03,2024,"März",3,3,"03-03","Total",1408,2321,4571,1733,37.9129293371254
2024-03-04,2024,"März",3,4,"03-04","1- und 2-Stern",195,284,557,233,41.8312387791741
2024-03-04,2024,"März",3,4,"03-04","3-Stern",688,1004,1498,851,56.8090787716956
2024-03-04,2024,"März",3,4,"03-04","4- und 5-Stern",902,1621,1956,1334,68.200408997955
2024-03-04,2024,"März",3,4,"03-04","Keine Kategorie",186,271,625,199,31.84
2024-03-04,2024,"März",3,4,"03-04","Total",1971,3180,4636,2617,56.4495254529767
2024-03-05,2024,"März",3,5,"03-05","1- und 2-Stern",169,315,557,269,48.294434470377
2024-03-05,2024,"März",3,5,"03-05","3-Stern",561,1129,1498,995,66.4218958611482
2024-03-05,2024,"März",3,5,"03-05","4- und 5-Stern",724,1898,1956,1587,81.1349693251534
2024-03-05,2024,"März",3,5,"03-05","Keine Kategorie",183,332,625,267,42.72
2024-03-05,2024,"März",3,5,"03-05","Total",1637,3674,4636,3118,67.2562553925798
2024-03-06,2024,"März",3,6,"03-06","1- und 2-Stern",221,389,557,311,55.834829443447
2024-03-06,2024,"März",3,6,"03-06","3-Stern",542,1196,1498,1057,70.5607476635514
2024-03-06,2024,"März",3,6,"03-06","4- und 5-Stern",585,1856,1956,1530,78.2208588957055
2024-03-06,2024,"März",3,6,"03-06","Keine Kategorie",187,340,625,263,42.08
2024-03-06,2024,"März",3,6,"03-06","Total",1535,3781,4636,3161,68.183779119931
2024-03-07,2024,"März",3,7,"03-07","1- und 2-Stern",192,363,557,258,46.3195691202873
2024-03-07,2024,"März",3,7,"03-07","3-Stern",423,1069,1498,864,57.6769025367156
2024-03-07,2024,"März",3,7,"03-07","4- und 5-Stern",580,1531,1956,1181,60.3783231083845
2024-03-07,2024,"März",3,7,"03-07","Keine Kategorie",191,318,625,251,40.16
2024-03-07,2024,"März",3,7,"03-07","Total",1386,3281,4636,2554,55.090595340811
2024-03-08,2024,"März",3,8,"03-08","1- und 2-Stern",187,332,557,215,38.5996409335727
2024-03-08,2024,"März",3,8,"03-08","3-Stern",640,1033,1498,675,45.0600801068091
2024-03-08,2024,"März",3,8,"03-08","4- und 5-Stern",758,1329,1956,888,45.398773006135
2024-03-08,2024,"März",3,8,"03-08","Keine Kategorie",224,359,625,247,39.52
2024-03-08,2024,"März",3,8,"03-08","Total",1809,3053,4636,2025,43.6798964624676
2024-03-09,2024,"März",3,9,"03-09","1- und 2-Stern",210,355,557,221,39.6768402154399
2024-03-09,2024,"März",3,9,"03-09","3-Stern",633,1112,1498,694,46.328437917223
2024-03-09,2024,"März",3,9,"03-09","4- und 5-Stern",749,1390,1956,833,42.5869120654397
2024-03-09,2024,"März",3,9,"03-09","Keine Kategorie",321,502,625,314,50.24
2024-03-09,2024,"März",3,9,"03-09","Total",1913,3359,4636,2062,44.4779982743745
2024-03-10,2024,"März",3,10,"03-10","1- und 2-Stern",97,188,557,138,24.7755834829443
2024-03-10,2024,"März",3,10,"03-10","3-Stern",388,654,1498,513,34.2456608811749
2024-03-10,2024,"März",3,10,"03-10","4- und 5-Stern",679,1136,1956,836,42.7402862985685
2024-03-10,2024,"März",3,10,"03-10","Keine Kategorie",126,202,625,139,22.24
2024-03-10,2024,"März",3,10,"03-10","Total",1290,2180,4636,1626,35.0733390854185
2024-03-11,2024,"März",3,11,"03-11","1- und 2-Stern",190,256,557,191,34.2908438061041
2024-03-11,2024,"März",3,11,"03-11","3-Stern",621,979,1498,850,56.7423230974633
2024-03-11,2024,"März",3,11,"03-11","4- und 5-Stern",934,1649,1956,1331,68.0470347648262
2024-03-11,2024,"März",3,11,"03-11","Keine Kategorie",215,291,625,215,34.4
2024-03-11,2024,"März",3,11,"03-11","Total",1960,3175,4636,2587,55.802415875755
2024-03-12,2024,"März",3,12,"03-12","1- und 2-Stern",177,308,557,239,42.9084380610413
2024-03-12,2024,"März",3,12,"03-12","3-Stern",591,1169,1498,1031,68.8251001335114
2024-03-12,2024,"März",3,12,"03-12","4- und 5-Stern",746,1814,1956,1484,75.8691206543967
2024-03-12,2024,"März",3,12,"03-12","Keine Kategorie",220,369,625,193,30.88
2024-03-12,2024,"März",3,12,"03-12","Total",1734,3660,4636,2947,63.5677308024159
2024-03-13,2024,"März",3,13,"03-13","1- und 2-Stern",198,298,557,239,42.9084380610413
2024-03-13,2024,"März",3,13,"03-13","3-Stern",444,1130,1498,995,66.4218958611482
2024-03-13,2024,"März",3,13,"03-13","4- und 5-Stern",573,1773,1956,1435,73.3640081799591
2024-03-13,2024,"März",3,13,"03-13","Keine Kategorie",137,339,625,249,39.84
2024-03-13,2024,"März",3,13,"03-13","Total",1352,3540,4636,2918,62.9421915444349
2024-03-14,2024,"März",3,14,"03-14","1- und 2-Stern",274,385,557,265,47.5763016157989
2024-03-14,2024,"März",3,14,"03-14","3-Stern",506,1038,1498,899,60.0133511348465
2024-03-14,2024,"März",3,14,"03-14","4- und 5-Stern",556,1394,1956,1052,53.7832310838446
2024-03-14,2024,"März",3,14,"03-14","Keine Kategorie",154,296,625,207,33.12
2024-03-14,2024,"März",3,14,"03-14","Total",1490,3113,4636,2423,52.2648835202761
2024-03-15,2024,"März",3,15,"03-15","1- und 2-Stern",356,555,557,340,61.0412926391382
2024-03-15,2024,"März",3,15,"03-15","3-Stern",928,1325,1498,943,62.9506008010681
2024-03-15,2024,"März",3,15,"03-15","4- und 5-Stern",853,1422,1956,875,44.7341513292434
2024-03-15,2024,"März",3,15,"03-15","Keine Kategorie",340,448,583,260,44.5969125214408
2024-03-15,2024,"März",3,15,"03-15","Total",2477,3750,4594,2418,52.6338702655638
2024-03-16,2024,"März",3,16,"03-16","1- und 2-Stern",176,581,557,343,61.5798922800718
2024-03-16,2024,"März",3,16,"03-16","3-Stern",692,1304,1498,783,52.2696929238985
2024-03-16,2024,"März",3,16,"03-16","4- und 5-Stern",938,1598,1956,912,46.6257668711656
2024-03-16,2024,"März",3,16,"03-16","Keine Kategorie",356,582,583,300,51.4579759862779
2024-03-16,2024,"März",3,16,"03-16","Total",2162,4065,4594,2338,50.8924684370918
2024-03-17,2024,"März",3,17,"03-17","1- und 2-Stern",148,253,557,183,32.8545780969479
2024-03-17,2024,"März",3,17,"03-17","3-Stern",477,844,1498,589,39.3190921228304
2024-03-17,2024,"März",3,17,"03-17","4- und 5-Stern",784,1258,1956,909,46.4723926380368
2024-03-17,2024,"März",3,17,"03-17","Keine Kategorie",135,236,583,183,31.3893653516295
2024-03-17,2024,"März",3,17,"03-17","Total",1544,2591,4594,1864,40.5746626033957
2024-03-18,2024,"März",3,18,"03-18","1- und 2-Stern",229,323,557,269,48.294434470377
2024-03-18,2024,"März",3,18,"03-18","3-Stern",790,1264,1498,1000,66.7556742323097
2024-03-18,2024,"März",3,18,"03-18","4- und 5-Stern",957,1770,1956,1415,72.3415132924335
2024-03-18,2024,"März",3,18,"03-18","Keine Kategorie",242,337,583,262,44.9399656946827
2024-03-18,2024,"März",3,18,"03-18","Total",2218,3694,4594,2946,64.1271223334785
2024-03-19,2024,"März",3,19,"03-19","1- und 2-Stern",186,381,557,311,55.834829443447
2024-03-19,2024,"März",3,19,"03-19","3-Stern",497,1316,1498,1074,71.6955941255007
2024-03-19,2024,"März",3,19,"03-19","4- und 5-Stern",723,1935,1956,1559,79.7034764826176
2024-03-19,2024,"März",3,19,"03-19","Keine Kategorie",134,360,583,283,48.5420240137221
2024-03-19,2024,"März",3,19,"03-19","Total",1540,3992,4594,3227,70.2437962559861
2024-03-20,2024,"März",3,20,"03-20","1- und 2-Stern",139,329,557,275,49.3716337522442
2024-03-20,2024,"März",3,20,"03-20","3-Stern",420,1264,1498,1026,68.4913217623498
2024-03-20,2024,"März",3,20,"03-20","4- und 5-Stern",659,1974,1956,1564,79.959100204499
2024-03-20,2024,"März",3,20,"03-20","Keine Kategorie",257,421,583,318,54.5454545454545
2024-03-20,2024,"März",3,20,"03-20","Total",1475,3988,4594,3183,69.2860252503265
2024-03-21,2024,"März",3,21,"03-21","1- und 2-Stern",193,322,557,241,43.2675044883303
2024-03-21,2024,"März",3,21,"03-21","3-Stern",562,1203,1498,909,60.6809078771696
2024-03-21,2024,"März",3,21,"03-21","4- und 5-Stern",629,1555,1956,1089,55.6748466257669
2024-03-21,2024,"März",3,21,"03-21","Keine Kategorie",173,406,583,274,46.9982847341338
2024-03-21,2024,"März",3,21,"03-21","Total",1557,3486,4594,2513,54.7017849368742
2024-03-22,2024,"März",3,22,"03-22","1- und 2-Stern",295,414,557,252,45.2423698384201
2024-03-22,2024,"März",3,22,"03-22","3-Stern",556,1135,1498,736,49.13217623498
2024-03-22,2024,"März",3,22,"03-22","4- und 5-Stern",802,1469,1956,887,45.3476482617587
2024-03-22,2024,"März",3,22,"03-22","Keine Kategorie",318,442,583,232,39.7941680960549
2024-03-22,2024,"März",3,22,"03-22","Total",1971,3460,4594,2107,45.8641706573792
2024-03-23,2024,"März",3,23,"03-23","1- und 2-Stern",330,514,557,281,50.4488330341113
2024-03-23,2024,"März",3,23,"03-23","3-Stern",730,1372,1498,808,53.9385847797063
2024-03-23,2024,"März",3,23,"03-23","4- und 5-Stern",1018,1756,1956,956,48.8752556237219
2024-03-23,2024,"März",3,23,"03-23","Keine Kategorie",301,544,583,253,43.3962264150943
2024-03-23,2024,"März",3,23,"03-23","Total",2379,4186,4594,2298,50.0217675228559
2024-03-24,2024,"März",3,24,"03-24","1- und 2-Stern",151,259,557,166,29.802513464991
2024-03-24,2024,"März",3,24,"03-24","3-Stern",344,655,1498,458,30.5740987983979
2024-03-24,2024,"März",3,24,"03-24","4- und 5-Stern",463,887,1956,587,30.0102249488753
2024-03-24,2024,"März",3,24,"03-24","Keine Kategorie",113,214,583,117,20.0686106346484
2024-03-24,2024,"März",3,24,"03-24","Total",1071,2015,4594,1328,28.9072703526339
2024-03-25,2024,"März",3,25,"03-25","1- und 2-Stern",301,384,557,234,42.0107719928187
2024-03-25,2024,"März",3,25,"03-25","3-Stern",536,806,1498,602,40.1869158878505
2024-03-25,2024,"März",3,25,"03-25","4- und 5-Stern",836,1265,1956,924,47.239263803681
2024-03-25,2024,"März",3,25,"03-25","Keine Kategorie",194,263,583,162,27.7873070325901
2024-03-25,2024,"März",3,25,"03-25","Total",1867,2718,4594,1922,41.8371789290379
2024-03-26,2024,"März",3,26,"03-26","1- und 2-Stern",190,404,557,248,44.524236983842
2024-03-26,2024,"März",3,26,"03-26","3-Stern",398,801,1498,581,38.785046728972
2024-03-26,2024,"März",3,26,"03-26","4- und 5-Stern",577,1205,1956,843,43.0981595092025
2024-03-26,2024,"März",3,26,"03-26","Keine Kategorie",163,258,583,161,27.6157804459691
2024-03-26,2024,"März",3,26,"03-26","Total",1328,2668,4594,1833,39.8998693948629
2024-03-27,2024,"März",3,27,"03-27","1- und 2-Stern",191,343,474,189,39.873417721519
2024-03-27,2024,"März",3,27,"03-27","3-Stern",394,722,1498,494,32.977303070761
2024-03-27,2024,"März",3,27,"03-27","4- und 5-Stern",473,949,1956,625,31.9529652351738
2024-03-27,2024,"März",3,27,"03-27","Keine Kategorie",223,330,583,176,30.188679245283
2024-03-27,2024,"März",3,27,"03-27","Total",1281,2344,4511,1484,32.8973620039902
2024-03-28,2024,"März",3,28,"03-28","1- und 2-Stern",284,450,474,234,49.3670886075949
2024-03-28,2024,"März",3,28,"03-28","3-Stern",610,860,1454,519,35.6946354883081
2024-03-28,2024,"März",3,28,"03-28","4- und 5-Stern",739,1045,1956,547,27.9652351738241
2024-03-28,2024,"März",3,28,"03-28","Keine Kategorie",177,263,583,149,25.557461406518
2024-03-28,2024,"März",3,28,"03-28","Total",1810,2618,4467,1449,32.4378777703157
2024-03-29,2024,"März",3,29,"03-29","1- und 2-Stern",446,650,474,317,66.8776371308017
2024-03-29,2024,"März",3,29,"03-29","3-Stern",971,1441,1454,797,54.8143053645117
2024-03-29,2024,"März",3,29,"03-29","4- und 5-Stern",1596,2204,1956,986,50.4089979550102
2024-03-29,2024,"März",3,29,"03-29","Keine Kategorie",489,639,583,253,43.3962264150943
2024-03-29,2024,"März",3,29,"03-29","Total",3502,4934,4467,2353,52.6751734945153
2024-03-30,2024,"März",3,30,"03-30","1- und 2-Stern",368,688,474,352,74.2616033755274
2024-03-30,2024,"März",3,30,"03-30","3-Stern",864,1680,1454,886,60.9353507565337
2024-03-30,2024,"März",3,30,"03-30","4- und 5-Stern",1253,2375,1956,1109,56.6973415132924
2024-03-30,2024,"März",3,30,"03-30","Keine Kategorie",287,649,583,277,47.5128644939966
2024-03-30,2024,"März",3,30,"03-30","Total",2772,5392,4467,2624,58.7418849339602
2024-03-31,2024,"März",3,31,"03-31","1- und 2-Stern",200,435,474,239,50.42194092827
2024-03-31,2024,"März",3,31,"03-31","3-Stern",466,1189,1454,653,44.9105914718019
2024-03-31,2024,"März",3,31,"03-31","4- und 5-Stern",603,1640,1941,764,39.3611540443071
2024-03-31,2024,"März",3,31,"03-31","Keine Kategorie",120,421,583,213,36.5351629502573
2024-03-31,2024,"März",3,31,"03-31","Total",1389,3685,4452,1869,41.9811320754717
2024-04-01,2024,"April",4,1,"04-01","1- und 2-Stern",142,257,549,142,25.8652094717668
2024-04-01,2024,"April",4,1,"04-01","3-Stern",382,695,1525,409,26.8196721311475
2024-04-01,2024,"April",4,1,"04-01","4- und 5-Stern",593,942,1970,517,26.243654822335
2024-04-01,2024,"April",4,1,"04-01","Keine Kategorie",148,238,626,123,19.6485623003195
2024-04-01,2024,"April",4,1,"04-01","Total",1265,2132,4670,1191,25.5032119914347
2024-04-02,2024,"April",4,2,"04-02","1- und 2-Stern",251,363,549,207,37.7049180327869
2024-04-02,2024,"April",4,2,"04-02","3-Stern",580,839,1545,545,35.2750809061489
2024-04-02,2024,"April",4,2,"04-02","4- und 5-Stern",932,1326,1970,798,40.507614213198
2024-04-02,2024,"April",4,2,"04-02","Keine Kategorie",208,303,626,163,26.038338658147
2024-04-02,2024,"April",4,2,"04-02","Total",1971,2831,4690,1713,36.5245202558635
2024-04-03,2024,"April",4,3,"04-03","1- und 2-Stern",410,544,549,332,60.4735883424408
2024-04-03,2024,"April",4,3,"04-03","3-Stern",759,1173,1545,784,50.7443365695793
2024-04-03,2024,"April",4,3,"04-03","4- und 5-Stern",782,1449,1970,904,45.8883248730965
2024-04-03,2024,"April",4,3,"04-03","Keine Kategorie",196,358,626,195,31.1501597444089
2024-04-03,2024,"April",4,3,"04-03","Total",2147,3524,4690,2215,47.228144989339
2024-04-04,2024,"April",4,4,"04-04","1- und 2-Stern",214,368,549,225,40.9836065573771
2024-04-04,2024,"April",4,4,"04-04","3-Stern",559,932,1545,621,40.1941747572816
2024-04-04,2024,"April",4,4,"04-04","4- und 5-Stern",603,1181,1970,719,36.497461928934
2024-04-04,2024,"April",4,4,"04-04","Keine Kategorie",191,336,626,183,29.2332268370607
2024-04-04,2024,"April",4,4,"04-04","Total",1567,2817,4690,1748,37.27078891258
2024-04-05,2024,"April",4,5,"04-05","1- und 2-Stern",273,407,549,232,42.2586520947177
2024-04-05,2024,"April",4,5,"04-05","3-Stern",771,1136,1545,666,43.1067961165049
2024-04-05,2024,"April",4,5,"04-05","4- und 5-Stern",970,1451,1970,785,39.8477157360406
2024-04-05,2024,"April",4,5,"04-05","Keine Kategorie",364,473,626,223,35.6230031948882
2024-04-05,2024,"April",4,5,"04-05","Total",2378,3467,4690,1906,40.6396588486141
2024-04-06,2024,"April",4,6,"04-06","1- und 2-Stern",299,465,549,265,48.2695810564663
2024-04-06,2024,"April",4,6,"04-06","3-Stern",552,989,1545,559,36.1812297734628
2024-04-06,2024,"April",4,6,"04-06","4- und 5-Stern",923,1502,1970,775,39.3401015228426
2024-04-06,2024,"April",4,6,"04-06","Keine Kategorie",378,596,626,306,48.8817891373802
2024-04-06,2024,"April",4,6,"04-06","Total",2152,3552,4690,1905,40.6183368869936
2024-04-07,2024,"April",4,7,"04-07","1- und 2-Stern",208,348,549,196,35.7012750455373
2024-04-07,2024,"April",4,7,"04-07","3-Stern",509,774,1545,496,32.1035598705502
2024-04-07,2024,"April",4,7,"04-07","4- und 5-Stern",699,1078,1970,707,35.8883248730964
2024-04-07,2024,"April",4,7,"04-07","Keine Kategorie",121,315,626,204,32.5878594249201
2024-04-07,2024,"April",4,7,"04-07","Total",1537,2515,4690,1603,34.1791044776119
2024-04-08,2024,"April",4,8,"04-08","1- und 2-Stern",274,412,549,279,50.8196721311475
2024-04-08,2024,"April",4,8,"04-08","3-Stern",677,1066,1545,803,51.9741100323625
2024-04-08,2024,"April",4,8,"04-08","4- und 5-Stern",1047,1609,1970,1191,60.4568527918782
2024-04-08,2024,"April",4,8,"04-08","Keine Kategorie",298,433,626,258,41.2140575079872
2024-04-08,2024,"April",4,8,"04-08","Total",2296,3520,4690,2531,53.9658848614073
2024-04-09,2024,"April",4,9,"04-09","1- und 2-Stern",252,455,558,325,58.2437275985663
2024-04-09,2024,"April",4,9,"04-09","3-Stern",703,1279,1545,1032,66.7961165048544
2024-04-09,2024,"April",4,9,"04-09","4- und 5-Stern",879,1923,1970,1475,74.8730964467005
2024-04-09,2024,"April",4,9,"04-09","Keine Kategorie",337,522,626,317,50.6389776357827
2024-04-09,2024,"April",4,9,"04-09","Total",2171,4179,4699,3149,67.014258352841
2024-04-10,2024,"April",4,10,"04-10","1- und 2-Stern",357,551,558,355,63.6200716845878
2024-04-10,2024,"April",4,10,"04-10","3-Stern",677,1374,1545,1055,68.2847896440129
2024-04-10,2024,"April",4,10,"04-10","4- und 5-Stern",776,1896,1970,1414,71.7766497461929
2024-04-10,2024,"April",4,10,"04-10","Keine Kategorie",364,562,626,320,51.1182108626198
2024-04-10,2024,"April",4,10,"04-10","Total",2174,4383,4699,3144,66.9078527346244
2024-04-11,2024,"April",4,11,"04-11","1- und 2-Stern",273,509,558,321,57.5268817204301
2024-04-11,2024,"April",4,11,"04-11","3-Stern",714,1334,1545,1002,64.8543689320388
2024-04-11,2024,"April",4,11,"04-11","4- und 5-Stern",730,1630,1970,1143,58.0203045685279
2024-04-11,2024,"April",4,11,"04-11","Keine Kategorie",269,554,626,294,46.9648562300319
2024-04-11,2024,"April",4,11,"04-11","Total",1986,4027,4699,2760,58.7359012555863
2024-04-12,2024,"April",4,12,"04-12","1- und 2-Stern",321,518,558,283,50.7168458781362
2024-04-12,2024,"April",4,12,"04-12","3-Stern",737,1233,1545,797,51.5857605177994
2024-04-12,2024,"April",4,12,"04-12","4- und 5-Stern",832,1353,1970,787,39.9492385786802
2024-04-12,2024,"April",4,12,"04-12","Keine Kategorie",293,505,626,237,37.8594249201278
2024-04-12,2024,"April",4,12,"04-12","Total",2183,3609,4699,2104,44.7754841455629
2024-04-13,2024,"April",4,13,"04-13","1- und 2-Stern",283,502,558,284,50.8960573476703
2024-04-13,2024,"April",4,13,"04-13","3-Stern",657,1181,1545,713,46.1488673139159
2024-04-13,2024,"April",4,13,"04-13","4- und 5-Stern",1018,1648,1970,913,46.3451776649746
2024-04-13,2024,"April",4,13,"04-13","Keine Kategorie",354,648,626,298,47.6038338658147
2024-04-13,2024,"April",4,13,"04-13","Total",2312,3979,4699,2208,46.988721004469
2024-04-14,2024,"April",4,14,"04-14","1- und 2-Stern",192,287,558,177,31.7204301075269
2024-04-14,2024,"April",4,14,"04-14","3-Stern",596,922,1545,627,40.5825242718447
2024-04-14,2024,"April",4,14,"04-14","4- und 5-Stern",831,1312,1970,911,46.243654822335
2024-04-14,2024,"April",4,14,"04-14","Keine Kategorie",209,376,626,200,31.9488817891374
2024-04-14,2024,"April",4,14,"04-14","Total",1828,2897,4699,1915,40.7533517769738
2024-04-15,2024,"April",4,15,"04-15","1- und 2-Stern",306,408,558,293,52.5089605734767
2024-04-15,2024,"April",4,15,"04-15","3-Stern",860,1252,1545,1035,66.9902912621359
2024-04-15,2024,"April",4,15,"04-15","4- und 5-Stern",1176,1940,1970,1508,76.5482233502538
2024-04-15,2024,"April",4,15,"04-15","Keine Kategorie",439,598,626,357,57.0287539936102
2024-04-15,2024,"April",4,15,"04-15","Total",2781,4198,4699,3193,67.9506277931475
2024-04-16,2024,"April",4,16,"04-16","1- und 2-Stern",335,524,558,360,64.5161290322581
2024-04-16,2024,"April",4,16,"04-16","3-Stern",683,1443,1545,1251,80.9708737864078
2024-04-16,2024,"April",4,16,"04-16","4- und 5-Stern",802,2198,1970,1710,86.8020304568528
2024-04-16,2024,"April",4,16,"04-16","Keine Kategorie",357,657,626,425,67.8913738019169
2024-04-16,2024,"April",4,16,"04-16","Total",2177,4822,4699,3746,79.7190891679081
2024-04-17,2024,"April",4,17,"04-17","1- und 2-Stern",251,435,558,332,59.4982078853047
